TrackerIndex,Time,PositionX,PositionY,PositionZ,RotationW,RotationX,RotationY,RotationZ
0,1746891171.8603566,0.34343472123146057,-0.3965107202529907,-1.293730616569519,0.28273488502424815,0.7626178494678248,-0.0911178694957304,-0.5746048678236702
0,1746891171.8688886,0.337245374917984,-0.3954033851623535,-1.2995456457138062,0.28488967140317256,0.7648368086850946,-0.09122200232587115,-0.5705605444972122
0,1746891171.8774412,0.3332225978374481,-0.3931894600391388,-1.3025544881820679,0.29154431879243775,0.7644643987205936,-0.09265896873219255,-0.5674581112251413
0,1746891171.885974,0.3296421766281128,-0.3908221423625946,-1.3045616149902344,0.2995625614760726,0.7644051501865962,-0.09378722399342233,-0.5631601378502592
0,1746891171.8944921,0.32756611704826355,-0.3870772421360016,-1.3050230741500854,0.3084291671122017,0.7632242898032282,-0.09184508631651875,-0.5602883746301363
0,1746891171.9030523,0.3230085074901581,-0.3849447965621948,-1.3081941604614258,0.31769144164451996,0.7624397412911187,-0.08962086814851591,-0.5565288749041979
0,1746891171.911579,0.3203820288181305,-0.3813745677471161,-1.308655858039856,0.3295154968048748,0.7579111045760427,-0.08619231240362298,-0.5563810209392583
0,1746891171.9200952,0.3152945637702942,-0.3794329762458801,-1.3120108842849731,0.34149250647455415,0.7553729080448587,-0.08108669881763322,-0.5533699924651516
0,1746891171.928584,0.3064234256744385,-0.3787112534046173,-1.3202745914459229,0.34816664830132144,0.7585061087872698,-0.0741980713018444,-0.5458405412488672
0,1746891171.9370627,0.3006191551685333,-0.3770386576652527,-1.3243783712387085,0.36044173934398743,0.7567125079138001,-0.06857891065678368,-0.5410764983051731
0,1746891171.9456038,0.29065775871276855,-0.3778906762599945,-1.3331942558288574,0.3727935560054633,0.7572848656466076,-0.062293246686689056,-0.5326003300914063
0,1746891171.9541414,0.28401556611061096,-0.3767666816711426,-1.3382421731948853,0.38643963692296524,0.7553489150024812,-0.05671477355346148,-0.5262080831570478
0,1746891171.9626606,0.277335524559021,-0.3757130205631256,-1.3432886600494385,0.39965138927656363,0.753243790577303,-0.05144959899264751,-0.5198602028813665
0,1746891171.971181,0.2715240716934204,-0.37454962730407715,-1.3455106019973755,0.41802512662132346,0.7439359652165757,-0.04978210790815854,-0.5189751963494408
0,1746891171.97967,0.2643936276435852,-0.37411364912986755,-1.3506311178207397,0.4323772212666506,0.740605945990012,-0.04400044312605164,-0.5124608023991973
0,1746891171.9881525,0.26131728291511536,-0.3708968758583069,-1.3495665788650513,0.4486189528281183,0.7297459318513688,-0.04088385689850446,-0.5143342999485485
0,1746891171.996668,0.2542415261268616,-0.37085920572280884,-1.3543132543563843,0.4642949511125332,0.7253833847834764,-0.032045996871694286,-0.5071701789473487
0,1746891172.0051894,0.24960914254188538,-0.3697133958339691,-1.3563686609268188,0.48266355256304544,0.7179023820458229,-0.023712912099534356,-0.5010880227130964
0,1746891172.0137098,0.2428901195526123,-0.37008199095726013,-1.360884189605713,0.500804436544118,0.7105017212211315,-0.011236381707383938,-0.49422207501344917
0,1746891172.0221884,0.23797626793384552,-0.3689829111099243,-1.363472819328308,0.5189231620349748,0.7005664791513048,-0.0012789042090313627,-0.4898196803170311
0,1746891172.0306811,0.23165962100028992,-0.36940065026283264,-1.3677622079849243,0.5369462606531606,0.6905233419938036,0.010226799616829905,-0.4845216723912263
0,1746891172.0391502,0.2254965603351593,-0.3698755204677582,-1.3719818592071533,0.5544504848007245,0.6799659303536404,0.02128734300271043,-0.4793510832563092
0,1746891172.047662,0.22262457013130188,-0.3681592643260956,-1.372588872909546,0.5687076019633673,0.668165582114255,0.029255433135451474,-0.47882167542864995
0,1746891172.056169,0.21711057424545288,-0.3686360716819763,-1.376509666442871,0.5839321470349047,0.65816545883781,0.037230105448140385,-0.47376691464335474
0,1746891172.0646832,0.21332775056362152,-0.3684527277946472,-1.3788803815841675,0.5961929058834027,0.6512699225809659,0.0437466007616755,-0.46742639587097284
0,1746891172.073181,0.20835967361927032,-0.36895233392715454,-1.382629632949829,0.6082918217590622,0.6438059148160378,0.04796332568273096,-0.4617296249219529
0,1746891172.0816784,0.2037418782711029,-0.3696601986885071,-1.3857264518737793,0.6188834465504484,0.6369336199303582,0.050454625127502664,-0.45689482406871945
0,1746891172.090174,0.19925157725811005,-0.3701726198196411,-1.3892260789871216,0.627863383611743,0.6322818213306819,0.04958725906793903,-0.4511630587303465
0,1746891172.0986838,0.1948329657316208,-0.37069275975227356,-1.3926570415496826,0.6368155786104971,0.6274070522694826,0.04902250954299361,-0.44544679749027355
0,1746891172.1072123,0.1903223991394043,-0.3715459108352661,-1.3963406085968018,0.6438816669680303,0.6236316064780579,0.0479928482898559,-0.44067728094557446
0,1746891172.1158113,0.18635985255241394,-0.372126042842865,-1.39947509765625,0.6511588900254861,0.619959547756143,0.04633221856180575,-0.43531067344696567
0,1746891172.1243129,0.18270397186279297,-0.37278133630752563,-1.4027318954467773,0.657083164119114,0.6163407445262234,0.046043023843608956,-0.43156186086099596
0,1746891172.1328027,0.17948833107948303,-0.373403936624527,-1.4052993059158325,0.6626393874990522,0.6131347767243398,0.04559864332217644,-0.42766264216351885
0,1746891172.1413136,0.17647285759449005,-0.3740238547325134,-1.4081661701202393,0.6677332290009376,0.609608057671738,0.04613271016583143,-0.4247139341994414
0,1746891172.1499062,0.17381009459495544,-0.3745981454849243,-1.4102648496627808,0.6724288135581432,0.6060663281111909,0.047425223587485174,-0.42222476957420346
0,1746891172.1583529,0.17098136246204376,-0.37527385354042053,-1.4129571914672852,0.676984865871953,0.6026786552798421,0.04792475748845486,-0.41972959789315817
0,1746891172.1668694,0.16872000694274902,-0.3758024573326111,-1.414683222770691,0.680938300134032,0.5992462203462927,0.04926718839530757,-0.4180903728029806
0,1746891172.1753745,0.16648155450820923,-0.3763214945793152,-1.4164167642593384,0.6849369490300408,0.5958949431394156,0.05061909629301274,-0.41618279700548627
0,1746891172.1838763,0.16402193903923035,-0.37694594264030457,-1.4188168048858643,0.6885238367448249,0.5932371086584626,0.051881579776099786,-0.4138994775925362
0,1746891172.1923723,0.1621459424495697,-0.37733736634254456,-1.4202886819839478,0.692197541520324,0.5905061397307555,0.05305433914852037,-0.4115216981919392
0,1746891172.2008774,0.1597299575805664,-0.37801724672317505,-1.4227222204208374,0.6961578851485756,0.5872986799891475,0.05415782441936289,-0.4092813193853818
0,1746891172.2093995,0.15823425352573395,-0.378237247467041,-1.423921823501587,0.7003958719443154,0.5838942520051326,0.05510579328526254,-0.40678778004945415
0,1746891172.2178974,0.15614323318004608,-0.37873342633247375,-1.425809383392334,0.7044173156944653,0.5806030424857183,0.0559286973073203,-0.4044356024717502
0,1746891172.226398,0.15506893396377563,-0.3787873685359955,-1.4266607761383057,0.7084422419671816,0.5772346919728363,0.05598431458538032,-0.40221302646113377
0,1746891172.2348733,0.15324142575263977,-0.37920308113098145,-1.428244948387146,0.7116089194376554,0.5746132978828296,0.055902661898234465,-0.4003835916573785
0,1746891172.243346,0.15248548984527588,-0.37920868396759033,-1.4288445711135864,0.7147553036124143,0.5720235327759714,0.05576381762937659,-0.3985024191787082
0,1746891172.2518592,0.15142671763896942,-0.3794003129005432,-1.4296718835830688,0.71645591120677,0.5706247201772501,0.0559026348502544,-0.3974331004405066
0,1746891172.2604072,0.15142716467380524,-0.3793039321899414,-1.4294918775558472,0.7175485784244481,0.5694640954328016,0.0560773308995022,-0.39710181164547254
0,1746891172.2689092,0.15178944170475006,-0.3791714906692505,-1.428885579109192,0.7177410047041612,0.5688584544155089,0.056361662629661,-0.397581561807342
0,1746891172.2774076,0.1520189493894577,-0.379039466381073,-1.428288221359253,0.7174932108005033,0.5684995696352784,0.05706183167394884,-0.3984413399521202
0,1746891172.2858858,0.15322470664978027,-0.37884894013404846,-1.4266653060913086,0.7158501938884019,0.5689936034176983,0.05876081951342821,-0.40043948219146425
0,1746891172.2944098,0.15445050597190857,-0.37840211391448975,-1.4250259399414062,0.7145992835552071,0.5691350124422996,0.06032137270069727,-0.4022367100391972
0,1746891172.3029382,0.15609405934810638,-0.37815144658088684,-1.422874927520752,0.7123759678591669,0.5698372633707445,0.062203956577669015,-0.40489071651656466
0,1746891172.3114684,0.15798118710517883,-0.37764906883239746,-1.4205533266067505,0.7095373731948327,0.5704973756959426,0.06400102248374098,-0.4086480181237894
0,1746891172.3200486,0.16047868132591248,-0.3773290514945984,-1.4174063205718994,0.7060996137105893,0.5713186410105031,0.06668240571891453,-0.41300316051896135
0,1746891172.3285334,0.1633194535970688,-0.3770345151424408,-1.4138835668563843,0.7021772554642197,0.5721290712788418,0.06983307790867195,-0.41801746732258066
0,1746891172.3370152,0.16641366481781006,-0.3764394521713257,-1.4105255603790283,0.6981659445785022,0.572627074552108,0.07278810356199539,-0.42351417685361886
0,1746891172.3455288,0.17023250460624695,-0.3758743405342102,-1.4064924716949463,0.6930681134015187,0.5731744772259001,0.07659377234819274,-0.4304193647798979
0,1746891172.3540688,0.1737339049577713,-0.37566861510276794,-1.4023948907852173,0.6879880971481911,0.5736742871160324,0.0809591495086523,-0.43705335607014445
0,1746891172.362537,0.17801696062088013,-0.3754975497722626,-1.397728681564331,0.6817981447789605,0.5741045529609461,0.08598416311918372,-0.44515371004474524
0,1746891172.3710055,0.18284669518470764,-0.37512052059173584,-1.3928402662277222,0.6751612316178226,0.5744958346518051,0.09042371443059119,-0.45380084255876174
0,1746891172.379495,0.1877845823764801,-0.375098317861557,-1.3878841400146484,0.6677426602505772,0.5752011418915259,0.09561799202311871,-0.462731430567874
0,1746891172.3883657,0.19513757526874542,-0.37393367290496826,-1.380588412284851,0.660169290944241,0.5751431178719396,0.09920955805739351,-0.47280457669207854
0,1746891172.39688,0.20066630840301514,-0.37407398223876953,-1.3753973245620728,0.6513434181280251,0.5762744368441117,0.10380468600260326,-0.48258047447081415
0,1746891172.4053855,0.20637688040733337,-0.37435659766197205,-1.3701972961425781,0.6418981258652088,0.5776802420693813,0.10813307931172063,-0.49250315457870886
0,1746891172.4139173,0.21281297504901886,-0.3745238184928894,-1.3646364212036133,0.6326423492798195,0.5787313558867244,0.11180869917741933,-0.5023268212179708
0,1746891172.4224625,0.2188747078180313,-0.3751569390296936,-1.3594743013381958,0.6224257862326806,0.5803981127916094,0.11692238190135797,-0.5119112007917811
0,1746891172.430942,0.22577354311943054,-0.3757909834384918,-1.3538891077041626,0.6123724904461543,0.5818143084933545,0.1217691991190883,-0.5212139971226883
0,1746891172.4394352,0.23199039697647095,-0.3767312169075012,-1.3489811420440674,0.6018654630129232,0.5834248306457009,0.1271398978965124,-0.5302910466790831
0,1746891172.4479601,0.23817293345928192,-0.37786608934402466,-1.344313621520996,0.5912706219603211,0.5847531884848967,0.13168687942358304,-0.5395563107265303
0,1746891172.4564857,0.24577653408050537,-0.37866273522377014,-1.3386592864990234,0.5805092824387619,0.5863367625842972,0.13558922187904268,-0.5484828096605876
0,1746891172.4650142,0.2521341145038605,-0.3799898326396942,-1.3342982530593872,0.5691275174235856,0.5885614388330135,0.1393999983645929,-0.5570068297182403
0,1746891172.4735255,0.2593784034252167,-0.3812067210674286,-1.329278588294983,0.5579376502384579,0.5905753608625146,0.14190636889544456,-0.5654984843723289
0,1746891172.4820197,0.26569312810897827,-0.3826833665370941,-1.3254481554031372,0.5465154146837035,0.5927957253672165,0.14479997418559942,-0.5735387739951716
0,1746891172.4905033,0.27288398146629333,-0.3839716911315918,-1.3209807872772217,0.5354520300555344,0.5947384593614593,0.1461629587349579,-0.5815610488884636
0,1746891172.499053,0.2790246307849884,-0.38548544049263,-1.3177475929260254,0.524215937861306,0.596927968348059,0.1476370804920607,-0.5891328541836205
0,1746891172.5076122,0.28688549995422363,-0.3865208029747009,-1.3130567073822021,0.51352567368946,0.598639876147222,0.14806782982185546,-0.5966549724071991
0,1746891172.516163,0.2926762104034424,-0.3879758417606354,-1.3105918169021606,0.502740379926006,0.600843181178963,0.1474897289508524,-0.6037266666188945
0,1746891172.5246747,0.2984178364276886,-0.3894231617450714,-1.3081556558609009,0.4918071548805541,0.6030168448820791,0.14699921034530905,-0.610644837691401
0,1746891172.5331533,0.30566900968551636,-0.3899320662021637,-1.3046343326568604,0.48063497846734204,0.6065019352028671,0.1451828321413658,-0.6164955896788408
0,1746891172.541653,0.31089210510253906,-0.39123132824897766,-1.3029431104660034,0.47003381082483797,0.6092716898960034,0.1429090391615016,-0.6224408802161714
0,1746891172.5502052,0.3170532286167145,-0.3924298882484436,-1.3002849817276,0.46008607251529887,0.6110093247109257,0.14046005161609904,-0.6286961069407944
0,1746891172.5586743,0.32157179713249207,-0.39355671405792236,-1.2992192506790161,0.45128884801444313,0.611806708085463,0.13891061764389298,-0.6346133783469765
0,1746891172.5671673,0.32708704471588135,-0.39473316073417664,-1.2971948385238647,0.44246161308516524,0.6118147082667138,0.13752129350386127,-0.6410910590259943
0,1746891172.5756526,0.3308223783969879,-0.3957001268863678,-1.2966126203536987,0.4356421977880459,0.6107543467017711,0.13706748444941544,-0.646843731048063
0,1746891172.5841835,0.3344666659832001,-0.3966493308544159,-1.2960608005523682,0.4287145588402529,0.6099364563816915,0.1365206923844491,-0.6523363279927912
0,1746891172.592713,0.33830729126930237,-0.3972592055797577,-1.2951605319976807,0.4237229067199529,0.6083023061018881,0.13686730981363676,-0.6570341002943153
0,1746891172.6017182,0.3417758643627167,-0.39778804779052734,-1.2944530248641968,0.41913731494602663,0.6064560994007326,0.13758630255161414,-0.661516552035165
0,1746891172.6101713,0.34355437755584717,-0.39826348423957825,-1.2946144342422485,0.4164882267888522,0.6047898100368854,0.13934303350004362,-0.6643414886436393
0,1746891172.6186576,0.34471583366394043,-0.39859655499458313,-1.2949544191360474,0.414022835145223,0.6042054666621529,0.13922661123502728,-0.6664353122253885
0,1746891172.6271875,0.3458632826805115,-0.3986339271068573,-1.2952619791030884,0.4123943301882726,0.603979159353343,0.13735428114887155,-0.6680367499818309
0,1746891172.6357121,0.3455246090888977,-0.39850860834121704,-1.2961124181747437,0.41279684145725976,0.6041857221532295,0.1370454903393802,-0.6676646672287613
0,1746891172.6442122,0.34567514061927795,-0.3981265127658844,-1.2965664863586426,0.41305038849296094,0.6036021450595405,0.13656647956061904,-0.6681337265681647
0,1746891172.6527138,0.3444080054759979,-0.39778807759284973,-1.2975733280181885,0.4148817976154499,0.6037770954308077,0.13617040744454886,-0.6669206719816799
0,1746891172.6612089,0.3433026373386383,-0.39692485332489014,-1.2980777025222778,0.41722915848609304,0.6040811430945628,0.13535708839823768,-0.6653446357106363
0,1746891172.669688,0.3411494195461273,-0.3963983356952667,-1.2992455959320068,0.42015302639111535,0.6050474590178351,0.13495212222124664,-0.6627037025819551
0,1746891172.6781936,0.33771613240242004,-0.3957054615020752,-1.3006834983825684,0.42508380752534347,0.6069523573505914,0.13575103371492292,-0.6576348161687292
0,1746891172.686706,0.3345543146133423,-0.3947144150733948,-1.3017886877059937,0.43019111554010486,0.6080590469283779,0.13729116132739858,-0.652954987151022
0,1746891172.695237,0.33014115691185,-0.39406585693359375,-1.3035457134246826,0.4358266137380379,0.6105049893166641,0.13864882098022654,-0.6466178748865438
0,1746891172.7037797,0.3263404369354248,-0.3929888904094696,-1.3046706914901733,0.4404630288912575,0.6130398099997422,0.1386173643546584,-0.6410608946940053
0,1746891172.7122374,0.32114529609680176,-0.3923894166946411,-1.3066595792770386,0.4455676853430957,0.6171441758639257,0.13696718750428688,-0.6339099504663869
0,1746891172.720721,0.3156408369541168,-0.39125683903694153,-1.3082729578018188,0.4514880579335977,0.6205291151181571,0.13499901509593687,-0.6267988083821703
0,1746891172.7292337,0.30941781401634216,-0.39058563113212585,-1.3106518983840942,0.4581685709302583,0.6238688814400998,0.13385543092388466,-0.6188305644719656
0,1746891172.7377539,0.30305230617523193,-0.3895173966884613,-1.3126869201660156,0.4654124051437976,0.6269134506685405,0.1333365124161047,-0.6104028502417003
0,1746891172.7462656,0.29585036635398865,-0.3889021575450897,-1.3155467510223389,0.4733415553630831,0.6307991282396154,0.13186253424894084,-0.600543061120477
0,1746891172.7547538,0.2882140576839447,-0.3884003758430481,-1.3186638355255127,0.481392139802522,0.6352687585671323,0.12955944733414565,-0.5898381402881085
0,1746891172.763288,0.2804896831512451,-0.3875274956226349,-1.321434736251831,0.4892892427685175,0.6398543668102905,0.12649430119082697,-0.578948269646769
0,1746891172.7718668,0.27198025584220886,-0.38729169964790344,-1.3250950574874878,0.4983053434294158,0.6444468100526546,0.12360998176897847,-0.5666570188583305
0,1746891172.7803905,0.2632730305194855,-0.3870803415775299,-1.3287830352783203,0.5074839152467315,0.6484486479657194,0.12218317633565809,-0.554116653981279
0,1746891172.7889473,0.25422149896621704,-0.3874469995498657,-1.3331379890441895,0.5180339569370395,0.6522757662568799,0.12195392493797441,-0.5397257993194257
0,1746891172.7974787,0.245426207780838,-0.3872496783733368,-1.3368778228759766,0.5281715694893019,0.6558711219773228,0.12180385746125574,-0.5253867439387907
0,1746891172.8059764,0.23649252951145172,-0.3879796266555786,-1.3416357040405273,0.5385903177077287,0.6591458461948456,0.1225450532537703,-0.5103229693791497
0,1746891172.8144858,0.2277422994375229,-0.3889286518096924,-1.346663236618042,0.5490235103062948,0.6620660132555739,0.12379995120444197,-0.49488884799972077
0,1746891172.8230808,0.21930824220180511,-0.3895258903503418,-1.3512630462646484,0.5594640367922317,0.6643438989290384,0.12540787073914003,-0.4794993857543132
0,1746891172.8317854,0.21102674305438995,-0.3908001482486725,-1.356713056564331,0.5698056630673906,0.6661058824729142,0.12754473519165424,-0.46406514322189363
0,1746891172.8405194,0.2027377337217331,-0.39179471135139465,-1.3618288040161133,0.5792387145383237,0.667834847554175,0.12846098232497427,-0.4494180535465207
0,1746891172.8493228,0.19539660215377808,-0.3931536376476288,-1.3674860000610352,0.5873217999166621,0.6693387409876723,0.1280151633099097,-0.436635515513696
0,1746891172.858092,0.1878790259361267,-0.3943173587322235,-1.3727787733078003,0.5951649846011624,0.6703668218209107,0.12727246685846347,-0.4244860135439062
0,1746891172.8668804,0.1815950870513916,-0.39546266198158264,-1.3781310319900513,0.6028003296209402,0.6698483093868326,0.125900195577224,-0.4148298945878814
0,1746891172.8756511,0.1750742793083191,-0.3965466618537903,-1.3833234310150146,0.6106109479963323,0.6693953318183837,0.125098935414431,-0.40424514838923453
0,1746891172.8844543,0.1699109524488449,-0.39742937684059143,-1.3882242441177368,0.6185050825218188,0.6669178045211421,0.12351244548527567,-0.3967574668360497
0,1746891172.8932056,0.1648290902376175,-0.39830759167671204,-1.3930675983428955,0.6262370711598618,0.6644694514884935,0.12207070304479581,-0.38910921240112994
0,1746891172.901884,0.16054165363311768,-0.3990718126296997,-1.397553563117981,0.6336694583980781,0.6614424804554231,0.12121753550365895,-0.382443330870917
0,1746891172.910503,0.15685202181339264,-0.3997108042240143,-1.4016456604003906,0.6405744314588073,0.65860320379884,0.12006421088214755,-0.3761523062885369
0,1746891172.9190748,0.15326856076717377,-0.4005575180053711,-1.406074047088623,0.6465037363155346,0.6568641207602146,0.11901244345583688,-0.36932134795183014
0,1746891172.9276392,0.15086404979228973,-0.4009568691253662,-1.4093449115753174,0.6515130547417153,0.6551262251705683,0.11791203536570695,-0.3639187929633472
0,1746891172.9361634,0.14818038046360016,-0.4015561640262604,-1.4132189750671387,0.6566625416698932,0.6530868475361645,0.11679642466805112,-0.3586506090878572
0,1746891172.944693,0.14687101542949677,-0.4016530215740204,-1.4155592918395996,0.6598357616183094,0.651917072249597,0.11460415680222258,-0.3556495118323159
0,1746891172.953239,0.14541926980018616,-0.401906281709671,-1.418373465538025,0.6628694307246894,0.6508135116727213,0.11226522949212041,-0.35276364058639903
0,1746891172.9617448,0.14498856663703918,-0.4017670452594757,-1.4198901653289795,0.6651162608261136,0.6496060093584737,0.1097845839868735,-0.35153881158595846
0,1746891172.9702303,0.144596129655838,-0.4016481339931488,-1.4216251373291016,0.6675039355625438,0.6476684889887719,0.10826513798433081,-0.35105910822205993
0,1746891172.9787476,0.14551934599876404,-0.4011920094490051,-1.4216986894607544,0.6691652354131189,0.6451059166170904,0.1075319601416862,-0.3528355525510281
0,1746891172.9873004,0.1461257040500641,-0.40091004967689514,-1.42220938205719,0.6708349283912208,0.6425699658502648,0.1073793225965087,-0.35433577242115977
0,1746891172.995817,0.14794211089611053,-0.4003048837184906,-1.421249508857727,0.6715121023834542,0.6400659681034643,0.10775282603122567,-0.35745795726410545
0,1746891173.0043473,0.15028713643550873,-0.39962413907051086,-1.4196563959121704,0.6711785010933343,0.6381199753685047,0.10830444036454707,-0.3613755124850336
0,1746891173.0128548,0.1525196135044098,-0.39907151460647583,-1.4184584617614746,0.6700628607733579,0.6368763039294748,0.10868983683041625,-0.36550056645996776
0,1746891173.021353,0.15582478046417236,-0.39831024408340454,-1.4157423973083496,0.6676130951371019,0.6361763044577257,0.1094337133088594,-0.3709400231836965
0,1746891173.0298722,0.15892530977725983,-0.3977123498916626,-1.413443684577942,0.6649005524389008,0.6354498207385613,0.11036756954032106,-0.37673542064142485
0,1746891173.0384054,0.16308599710464478,-0.3969831168651581,-1.4097328186035156,0.660560014651569,0.6356764706814018,0.11148744200335789,-0.38359645411727544
0,1746891173.0469193,0.16701102256774902,-0.3965839445590973,-1.406320333480835,0.6553895253394935,0.6366138587888037,0.11293162142308043,-0.39042745134715123
0,1746891173.0554395,0.17178046703338623,-0.39607495069503784,-1.4018657207489014,0.6491686852175442,0.6380578726412018,0.11460236642248266,-0.39790480293171165
0,1746891173.0639255,0.17684152722358704,-0.3956606984138489,-1.3970621824264526,0.642662779034987,0.6391251191742068,0.11697922070214606,-0.40597937949695295
0,1746891173.0724046,0.181700199842453,-0.3954954147338867,-1.3924189805984497,0.6365571870193527,0.6397264424701111,0.11990305019008365,-0.4137246004253125
0,1746891173.080914,0.1872449368238449,-0.39533740282058716,-1.3870794773101807,0.6298343846829756,0.6398861573430034,0.12393134701561119,-0.4224868432596189
0,1746891173.0894413,0.19247794151306152,-0.3954566419124603,-1.3821375370025635,0.622906690031767,0.6400748370079158,0.12776661180053717,-0.431238788982722
0,1746891173.0979633,0.19837528467178345,-0.3956119120121002,-1.3764828443527222,0.6156392687630144,0.6395578283876585,0.13264066649064632,-0.4408630464759843
0,1746891173.1065066,0.2036435306072235,-0.3961429297924042,-1.3714977502822876,0.6079124511920553,0.6396602397214852,0.13666696698390232,-0.4501101005122514
0,1746891173.1150122,0.20975345373153687,-0.3967090845108032,-1.3657766580581665,0.5996722272306678,0.6394902000689292,0.14160710957811923,-0.45977453170389077
0,1746891173.1234996,0.21486128866672516,-0.397879958152771,-1.361043095588684,0.591077323058104,0.6401990918046713,0.1457435484567097,-0.46854160381381127
0,1746891173.1320097,0.22095681726932526,-0.3986734449863434,-1.355468511581421,0.5823261166915402,0.6403671701522581,0.15024464072676594,-0.4777577048164478
0,1746891173.1405277,0.2270350158214569,-0.3997729420661926,-1.3501063585281372,0.5729289133034547,0.6413632624508364,0.15411106480528874,-0.48647205237758956
0,1746891173.1490664,0.2319566011428833,-0.4013698697090149,-1.3459800481796265,0.5636504514856695,0.6422300950513378,0.15754744667002218,-0.49499206791233985
0,1746891173.1575692,0.23780956864356995,-0.4027484357357025,-1.3410104513168335,0.5535192898027973,0.6438850301186949,0.1599879363078587,-0.5034202459505166
0,1746891173.166044,0.24304267764091492,-0.4045579731464386,-1.336627721786499,0.5430240054110776,0.6460183090513336,0.16164178948644978,-0.51152402763911
0,1746891173.1746302,0.2485194057226181,-0.40624791383743286,-1.3322314023971558,0.5317045469065784,0.649189753633662,0.1619787210743943,-0.5192354055709534
0,1746891173.1831923,0.25375503301620483,-0.4080626964569092,-1.3281784057617188,0.51997648248999,0.6528430930342212,0.16155684150182767,-0.5266111663706461
0,1746891173.1917162,0.25777482986450195,-0.4106920659542084,-1.3248203992843628,0.5080293779148023,0.6575156500647811,0.15995295527035627,-0.5329107662287799
0,1746891173.200212,0.2624979019165039,-0.4126445949077606,-1.3213402032852173,0.4963715931660926,0.6612870168225489,0.15887726358641824,-0.5395111148993702
0,1746891173.2086995,0.2661389708518982,-0.4148608148097992,-1.3189789056777954,0.48613828377807766,0.664736851660704,0.15718184325439669,-0.5450576583137305
0,1746891173.2172382,0.270031601190567,-0.416786253452301,-1.3165663480758667,0.4756314042464752,0.6682631625677413,0.1546376807164523,-0.5507138277720444
0,1746891173.2257519,0.2731441259384155,-0.4192963242530823,-1.314828634262085,0.46533402465521434,0.6724838477268938,0.150414702128239,-0.5555218718801308
